"workerId","postId","userAgent","experimentID","taskID","modules/AOW.html_iunderstand","modules/AOW.html_iready","modules/AOW.html_time","modules/AOW.html_attempts","modules/AOW.html_attempttime","modules/AOW.html_attemptcode","modules/AOW.html_exitq","q1","q2","q3","q4","q5","q6"
"A2KG59JUICJLP0","iuyignsm","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/AOW.html","true","true","292475","8","235119,250892,260352,267506,275611,282846,287908,292472","T2R2,T2R1,T2M3,T2M1,T1M3,T1M1,T1M2,T2M2","false","Not at all","1","1","Not at all","A little","The first one made no sense, really"
"A3JP7DIFRS0ZBY","iuyf8vti","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/AOW.html","true","true","424223","6","219780,360260,405239,412848,418783,424223","T1M1,T2R2,T2M3,T1M2,T1M3,T2M2","true","Not at all","2","10","Not at all","Not at all","the language is really abstruse, making logical deductions more complicated than necessary."
"ACNID00UIEL1T","iuyfmogv","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/AOW.html","true","true","335281","8","170922,200089,270338,314017,322177,326889,331217,335281","T2R2,T2R1,T1M3,T1M2,T1M1,T2M3,T2M1,T2M2","true","Very","1","6","Very","Very","no"
"A1LRJ2MQD4AMES","iuyfd8m8","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gOM.html","modules/AOW.html","true","true","1430401","3","1394159,1430392,1430401","T2R2,T2M2,T2M2","true","A little","0","0","Somewhat","Very","I didn't really struggle with anything once I reread through everything making sure I understood."
"A2P42HAFIX1R6R","iuyrqov6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/AOW.html","true","true","306735","6","207455,229192,242946,278687,286883,306735","T2R2,T2R1,T1M3,T1M2,T1M1,T2M2","true","Extremely","1","1","Somewhat","Very","It's hard to tell you have pushed the buttions and can now do the assignment."
"A1CE2XPYCDRHVZ","iuyvdsyw","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/AOW.html","true","true","145452","3","124015,130923,145452","T2R1,T2R2,T2M2","true","Very","0","2","Very","Somewhat","I did struggle on the first one because it took me a few tries to really understand which one change would satisfy all the conditions.  I think you've given us all the assistance we should have in order to complete it."
"A1L3WKYT6WA7ZK","iuysjojl","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gEM.html","modules/AOW.html","true","true","166915","9","111483,124955,133718,141610,148827,153801,161079,166911,166915","T2R2,T2R1,T1M3,T1M2,T1M1,T2M3,T2M1,T2M2,T2M2","true","A little","1","4","Somewhat","Somewhat","Nope"
"workerId","postId","userAgent","experimentID","taskID","modules/gOC.html_iunderstand","modules/gOC.html_iready","modules/gOC.html_time","modules/gOC.html_attempts","modules/gOC.html_attempttime","modules/gOC.html_attemptcode","modules/gOC.html_exitq","q1","q2","q3","q4","q5","q6"
"A1945USNZHTROX","iuya2h2v","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/gOC.html","true","true","234325","1","234325","T5R4","true","Very","0","5","Very","Very","I struggled to understand the first problem but when I figured that out I was able to successfully perform the second question set."
"A3G00Q5JV2BE5G","iuy9wurb","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/gOC.html","true","true","105988","2","66796,105987","T5Mset,T5R4","true","Very","0","1","Very","A little","No, it was very clear and fun!"
"A002160837SWJFPIAI7L7","iuy9vpc2","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/gOC.html","true","true","239984","3","131918,210936,239984","T5R1,T5Mset,T5R4","true","Not at all","0","1","A little","Not at all","no"
"A7KLTVEIASF4J","iuy7qpqc","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/gOC.html","true","true","68668","18","8233,12924,17626,22219,24888,28001,33360,36762,40041,43037,46122,48889,53053,55862,59068,61696,66170,68668","T1Mset,T2Mlone,T2Mone,T2Msome,T3Mlone,T3Mone,T3Msome,T4Mset,T4Mlone,T4Msome,T5Mset,T5Mone,T5Mlone,T1R1,T2R1,T2R2,T2R3,T2R4","true","A little","0","30","Not at all","Not at all","No"
"A33249GFIAKI1G","iuyauao5","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/gOC.html","true","true","114575","4","90155,99611,109116,114575","T4R1,T5R2,T5R3,T5R4","true","Somewhat","1","3","A little","Somewhat","I just though the layout was a bit confusing; it took a few moments/tries to understand what I was being asked to change.  Some of my guesses were simply efforts to ""try"" the layout of the test.  "
"A1GXFMAC759VRM","iuy9mxho","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/gOC.html","true","true","220684","5","79411,122767,167771,193724,220684","T4Mset,T5R1,T5Mone,T5R3,T2R4","true","Somewhat","0","3","Somewhat","Very","Nothing immediately comes to mind, no. I think the main difficulty lies in the fact that it is a lot of information to simultaneously process & retain in one thought. For me, it took a few attempts at noticing the flaw in my reasoning to be able to reach the accurate conclusion. "
"A28HYRF3QXFAXL","iuyechuf","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/gOC.html","true","true","259330","1","259330","T5R4","true","Very","0","2","Extremely","Extremely","I found it difficult to understand what was being specified by directories and entries in the first problem."
"AKLV0WIZZ356X","iuyb27fm","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/gOC.html","true","true","78574","7","21409,29350,34247,43384,48978,71007,78573","T2R3,T4R1,T5R2,T1Msome,T3Msome,T5R3,T5R4","true","Somewhat","0","3","Somewhat","Somewhat","It is a lot of info to take in..."
"workerId","postId","userAgent","experimentID","taskID","modules/gOM.html_iunderstand","modules/gOM.html_iready","modules/gOM.html_time","modules/gOM.html_attempts","modules/gOM.html_attempttime","modules/gOM.html_attemptcode","modules/gOM.html_exitq","q1","q2","q3","q4","q5","q6"
"AYH6G17Q8FY3B","iuyf0f83","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOM.html","modules/gOM.html","true","true","86455","12","37537,41270,50999,56790,60785,65258,68795,72496,76309,79666,82894,86455","T4Mset,T1Mset,T2Mlone,T1Mlone,T1Msome,T2R1,T1R1,T2R3,T5R3,T5R2,T5R1,T5R4","false","A little","1","5","A little","A little","None. "
"AG7O6YHI2TTUG","iuykvzub","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOM.html","modules/gOM.html","true","true","197496","4","54496,144160,176368,197496","T2Mone,T2Msome,T2R1,T3R4","true","Very","0","0","Very","Somewhat","no it was pretty clear after reading it a couple times "
"AZGBKAM5JUV5A","iuyoxtd5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOM.html","modules/gOM.html","true","true","12699","1","12699","T3R4","true","A little","0","1","A little","A little","Everything was clear."
"AUAN582MLI96N","iuyi6fz0","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOM.html","modules/gOM.html","true","true","229326","7","104495,125070,145638,180750,206814,221014,229326","T2R1,T5R1,T5R2,T3Mone,T3Msome,T5Mone,T5R4","true","Very","1","2","Very","A little","JUST TOOK SOME LEARNING AND TRIAL AND ERROR"
"A1OZPLHNIU1519","iuyjlfp1","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gOM.html","modules/gOM.html","true","true","262260","3","202091,262227,262260","T2Msome,T3R4,T3R4","false","Somewhat","0","0","Somewhat","Somewhat","No, I wouldn't say that I struggled but I did have to put a bit of effort into deciphering what it was you were looking for."
"A2VYHR3SR63DV8","iuyjrlrc","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOM.html","modules/gOM.html","true","true","241358","1","241358","T5R4","true","Somewhat","0","2","A little","Somewhat","The first task was a little confusing at first and I mainly worked it out by figuring out which options were wrong. The second task was much easier to figure out logically and therefore I could get the correct answer straight away."
"A2NAKIXS3DVGAA","iuygxu8a","Mozilla/5.0 (X11; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gOM.html","modules/gOM.html","true","true","113993","3","70705,113986,113993","T5R2,T3R4,T3R4","true","Somewhat","0","0","Somewhat","Somewhat","No. No."
"A2SOKKU8ZSBTFY","iuyi4htl","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOM.html","modules/gOM.html","true","true","338333","2","284580,338333","T2Mone,T2R4","true","Very","0","0","Very","Extremely","If you take your time and deconstruct the puzzle, you can find the piece missing. It was simple. "
"A1VWLIXBS4WDOD","iuykde98","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gOM.html","modules/gOM.html","true","true","289128","9","91366,102134,116325,140605,234309,241857,278765,289124,289128","T1Mlone,T1Msome,T2Msome,T1Mset,T4Mlone,T2Mlone,T5R2,T5R4,T5R4","true","A little","0","2","A little","Very","The first one was confusing, but in the second I figured it out. I had to read it very carefully."
"A1LRJ2MQD4AMES","iuyfd8m8","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gOM.html","modules/gOM.html","true","true","128884","2","128873,128884","T5R4,T5R4","true","A little","0","0","Somewhat","Very","I didn't really struggle with anything once I reread through everything making sure I understood."
"workerId","postId","userAgent","experimentID","taskID","modules/gEC.html_iunderstand","modules/gEC.html_iready","modules/gEC.html_time","modules/gEC.html_attempts","modules/gEC.html_attempttime","modules/gEC.html_attemptcode","modules/gEC.html_exitq","q1","q2","q3","q4","q5","q6"
"A1EN3FW93BSXQQ","iuyuwafq","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/gEC.html","true","true","307217","5","214253,231836,249522,294372,307217","T5R1,T2R1,T4Mset,T3R3,T5R4","true","Somewhat","4","5","Very","A little","N/A"
"A1ZN6V0PU8VVAH","iuys1op6","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gEC.html","modules/gEC.html","true","true","143784","2","143781,143784","T2R4,T2R4","false","Very","0","2","Very","Extremely","No, it just took some thinking to understand the logic."
"A1A3TGZ7DKJWRW","iuyrqlg3","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/gEC.html","true","true","87832","4","26199,49359,84055,87832","T1Msome,T1Mset,T5R2,T5R4","true","Extremely","0","3","Extremely","Extremely","None"
"A1SRF7085UM3HI","iuyrsd47","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/gEC.html","true","true","324303","1","324303","T2R4","false","Extremely","0","3","Somewhat","Somewhat","No, it was more understandable after going through the first task."
"A1WISFBL3J5Z12","iuysnh7l","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/gEC.html","true","true","1522589","10","1358398,1422086,1447982,1456766,1472446,1483005,1489269,1499332,1507405,1522589","T1Mset,T2R3,T3R3,T4R1,T5Mlone,T1R1,T4Mset,T4Msome,T5Mset,T2R4","true","Very","1","2","A little","Somewhat","I wasn't sure at first how to read the statements, from left to right or from right to left. I think the examples should be listed first, so that the factual statements can be more easily deduced. "
"A1LB4EJUIYDMYJ","iuyrqov7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/gEC.html","true","true","142446","1","142446","T3R4","false","Very","1","2","Somewhat","Very","I didn't really understand the first one as much as I thought I did, the second was much much easier."
"A2HHGI5CNSS5PD","iuys0phg","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gEC.html","modules/gEC.html","true","true","225170","2","225162,225170","T2R4,T2R4","true","A little","0","0","Somewhat","Extremely","A couple of things, the tasks seemed clear, that final question, not so much.  ""Before continuing, please answer the following question: Given the failing example in red, did you think it is possible for student to be enrolled in and an assistant for the same class?""  Is possible under the current rules, yes.  Should be possible, clearly not.  Not quite sure what you are asking.\n\nThe first task, do the rules forbid loops?  Lookup A and get B.  Lookup B and get A..."
"AWW4I36TBGE2D","iuyuu2ub","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gEC.html","modules/gEC.html","true","true","252744","4","114276,152081,252735,252743","T5R1,T2Msome,T3R4,T3R4","true","Very","1","6","Somewhat","Extremely","no, I wasn't at peak state of mind tonight, but I found it to be interesting and fun"
"A2ADEPVGNNXNPA","iuyu1erd","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/gEC.html","true","true","357149","12","33974,86134,106934,115767,128118,133327,242303,309958,329637,337029,349589,357149","T1Mlone,T2Mone,T5Mone,T1R1,T4R1,T5R1,T2Msome,T3Msome,T2R1,T2R3,T3R1,T3R4","true","A little","2","11","A little","A little","This is a very difficult task and the instructions are not very clear."
"A32805EH1L6TNV","iuyrqzk1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/gEC.html","true","true","88411","20","15411,20220,25431,28595,31541,35735,39123,42527,46143,50016,55486,58778,62289,66616,70477,74586,78659,81672,84967,88411","T1Mset,T1Mlone,T1Msome,T2Mlone,T2Mone,T2Msome,T3Mone,T3Mlone,T3Msome,T4Mset,T4Mlone,T4Msome,T5Mset,T5Mone,T5Mlone,T1R1,T2R1,T2R2,T2R3,T2R4","true","A little","2","10","A little","A little","It was a little tough"
"A1VL7507UONPX0","iuyuza67","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/gEC.html","true","true","467162","2","419551,467161","T2R2,T3R4","false","Very","0","0","Very","Very","Interesting and challenging"
"workerId","postId","userAgent","experimentID","taskID","modules/gEM.html_iunderstand","modules/gEM.html_iready","modules/gEM.html_time","modules/gEM.html_attempts","modules/gEM.html_attempttime","modules/gEM.html_attemptcode","modules/gEM.html_exitq","q1","q2","q3","q4","q5","q6"
"A71WS46EWRAAM","iuz0ca7z","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/gEM.html","true","true","373631","3","332703,361730,373631","T5R2,T4R1,T5R4","true","Somewhat","1","2","Somewhat","Very","No. But it takes longer than 10 minutes to be able to understand and try the puzzles."
"A3JTDNRJYVCGQD","iuyswzur","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/gEM.html","true","true","332155","10","198750,207971,216689,239475,277387,286741,322213,325891,328985,332155","T2Msome,T2Mlone,T2Mone,T4Msome,T4Mset,T4Mlone,T5R1,T5R2,T5R3,T5R4","false","Somewhat","1","2","Very","Somewhat","No, I did not find anything confusing about the study."
"A1NZC6W8RPKIC9","iuyujwa7","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/gEM.html","true","true","186887","11","54296,62509,66075,85104,95090,101648,109900,126131,152655,183924,186887","T2Mlone,T2Msome,T2Mone,T4R1,T5Mset,T4Msome,T3Msome,T1Msome,T2R2,T5R2,T5R4","true","Somewhat","3","3","Very","A little","Larger font/text size"
"AD7CUW86FWEKT","iuyz1bj6","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/gEM.html","true","true","76916","1","76916","T3R4","true","Somewhat","1","4","A little","A little","The first task was very difficult to understand. The second was surprisingly easy to understand. I'm not sure why there was a difference, but there was. I think the second task was somehow explained better or more relatable and came across as being easier to complete. "
"A3U761PEG7MFKT","iuys38sn","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/gEM.html","true","true","139841","1","139840","T5R4","true","Very","1","5","Somewhat","Very","I was able to get the 2nd task correct on the first go. The 1st task was rough, but it definitely helped me realize how to go about solving the 2nd one much more easily."
"AMDX0UNZS4A1G","iuyyzjuw","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/gEM.html","true","true","120737","1","120736","T2R4","true","Extremely","1","5","Somewhat","Somewhat","I was able to solve the second one easily after being confused on the first one, which I did not solve on initial tries. The puzzle clicked after the methods used to solve the first puzzle."
"A2VRDE2FHCBMF8","iuyrwnwc","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gEM.html","modules/gEM.html","true","true","221753","5","178574,195677,203397,221736,221752","T5Mset,T5Mone,T5Mlone,T2R4,T2R4","false","Somewhat","1","10","A little","Somewhat","It was very hard but with some logic I understood the second puzzle (I guessed the 1st because I got nervous for not solving it right away). I have no suggestions, it has been interesting, thank you!"
"A2P42HAFIX1R6R","iuyrqov6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/gEM.html","true","true","127251","1","127251","T2R4","true","Extremely","1","1","Somewhat","Very","It's hard to tell you have pushed the buttions and can now do the assignment."
"A1CE2XPYCDRHVZ","iuyvdsyw","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/gEM.html","true","true","115087","1","115087","T3R4","false","Very","0","2","Very","Somewhat","I did struggle on the first one because it took me a few tries to really understand which one change would satisfy all the conditions.  I think you've given us all the assistance we should have in order to complete it."
"A1L3WKYT6WA7ZK","iuysjojl","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gEM.html","modules/gEM.html","true","true","243045","7","154633,165864,192259,204272,213037,243041,243045","T5R1,T2Mone,T3Msome,T2R1,T1Msome,T5R4,T5R4","true","A little","1","4","Somewhat","Somewhat","Nope"
"workerId","postId","userAgent","experimentID","taskID","modules/GOC.html_iunderstand","modules/GOC.html_iready","modules/GOC.html_time","modules/GOC.html_attempts","modules/GOC.html_attempttime","modules/GOC.html_attemptcode","modules/GOC.html_exitq","q1","q2","q3","q4","q5","q6"
"A1W2AXHN5R2J91","iuyhnani","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.28 Safari/537.36","modules/AOW.html,modules/GOC.html","modules/GOC.html","true","true","135144","3","113816,128565,135143","T5R2,T5R3,T5R4","true","Somewhat","0","2","Somewhat","Very","Wrapping my mind around the logic puzzle in general. I don't think that can be helped, its just not a very common thing on Mturk so I had to redesign my thinking to help solve the problem."
"A2O2Q0LVWOWJ1G","iuywgwf5","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOC.html","modules/GOC.html","true","true","385554","12","122531,160108,195705,241627,265329,297412,302474,326547,347781,376770,381743,385554","T3Msome,T2Msome,T4Mlone,T2R3,T5R1,T3Mone,T4Msome,T1Mlone,T3Mlone,T4R1,T5R3,T5R4","true","A little","0","3","Somewhat","Very","There was nothing in the task that caused me to struggle. I had more trouble with the second puzzle, but that was my own doing."
"AHB3QFZSFN9DL","iuyfw0l4","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GOC.html","modules/GOC.html","true","true","366756","2","366746,366755","T5R4,T5R4","true","A little","0","1","A little","Somewhat","In the first example, you described a chain of lookups.  (Alice is listed under Bob. Bob is listed under Room 503. A lookup of Alice goes from Alice to Bob, then Bob to Room 503.) You also clearly stated that a number cannot have an entry.  So, how could Bob be under 503? Don't you mean that 503 is listed under Bob? Then you said that there can be only one location per entry. So, according to your example, Bob is under Alice and 503 is under Bob, as I understand it. I was confused by the previous example that said that ""Room 503 can be listed under Alice. Bob can be listed under Alice (meaning Alice has moved to Bob's listed location)."" This sounded like 2 entries under Alice, but I now see that you meant those to be 2 different examples.  This was why it took me a while to get the first example. Also, I am still confused at the last question in the first part. You said that a name cannot have an entry and each entry can have only one location and then say that a name can be under a name under a number. This seems contradictory. "
"A1BXEU20OCUGVZ","iuyl5o0r","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GOC.html","modules/GOC.html","true","true","287866","4","190955,240836,287861,287866","T5R1,T3Mone,T5R4,T5R4","true","Extremely","0","1","Extremely","Extremely","No."
"A2EI075XZT9Y2S","iuyhjuu8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOC.html","modules/GOC.html","true","true","543566","14","184039,261433,278419,287626,395032,406761,454498,459720,466406,479247,485825,511476,529189,543566","T3R1,T5R1,T2R3,T3Msome,T5Mset,T2Mlone,T1Mlone,T1Msome,T2Msome,T4Msome,T5Mone,T2R1,T3R4,T5R4","true","Not at all","0","2","A little","A little","the wording makes it extremely difficult to follow what doesnt belong, what is off. Hard to keep track of everything going on like a very tedious word problem"
"A2KILX22PTLDP5","iuyfs5fk","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GOC.html","modules/GOC.html","true","true","304391","6","211718,231654,269523,294946,304388,304391","T5R3,T2Msome,T2R2,T4R1,T5R4,T5R4","true","Somewhat","0","0","Somewhat","Very","I struggled because it seemed like multiple options would solve the puzzle. "
"AAE6DGZOC9EWQ","iuyf1du0","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0","modules/AOW.html,modules/GOC.html","modules/GOC.html","true","true","425996","2","425994,425996","T5R4,T5R4","true","Extremely","0","1","Very","Extremely","No, the instructions were clear. What I wanted to mention was that the second task was not only just made easier by having done the first task, but also the fact that I was dealing with people made it easier. I'm not exactly sure why, but when I was dealing with ""instructors"", ""students"", and ""assistants"", it was much easier for my brain to digest and analyze the situation, as opposed to the first task which dealt with buildings and rooms. Dealing with rooms somehow made it feel more abstract than it really was."
"A16UAN46CNIRHY","iuyh4r01","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOC.html","modules/GOC.html","true","true","560764","20","120909,132924,179514,222615,235905,261874,288384,295719,301119,338321,400132,430391,439975,451265,507491,531200,537928,545278,553592,560764","T3Msome,T2Msome,T2Mlone,T5R1,T5R3,T5Mset,T4Mlone,T4Msome,T4Mset,T2Mone,T3R3,T1R1,T2R1,T2R3,T1Mlone,T2R2,T3R1,T3R4,T4R1,T5R4","true","A little","1","4","Somewhat","Not at all","The second task was a bit of a struggle for me. I think the number of choices made it more difficult than the first."
"A2YKW761AK4ZGY","iuyfn83g","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOC.html","modules/GOC.html","true","true","336975","3","263720,303040,336975","T2R3,T5R1,T5R4","true","Somewhat","0","3","Very","Somewhat","No."
"A8SD5DJ3KBLLR","iuygbrg6","Mozilla/5.0 (Windows NT 6.1; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GOC.html","modules/GOC.html","true","true","415620","10","115345,146321,270041,279449,338345,364937,378121,396921,415609,415620","T2R1,T5Mset,T4R1,T5R1,T1Mlone,T2R3,T3R4,T3R1,T5R4,T5R4","true","A little","2","5","A little","A little","It seemed a bit random with a lot of different possibilities you need to look at to find the correct solution."
"workerId","postId","userAgent","experimentID","taskID","modules/GOM.html_iunderstand","modules/GOM.html_iready","modules/GOM.html_time","modules/GOM.html_attempts","modules/GOM.html_attempttime","modules/GOM.html_attemptcode","modules/GOM.html_exitq","q1","q2","q3","q4","q5","q6"
